IDValues,Name,Price,link,ModelNumber,Image
209,Lexmark MX511dte Monochrome Laser Multifunction Printer (35S5941),"$1,349.96",https://www.staples.ca/en/Lexmark-MX511dte-Monochrome-Laser-Multifunction-Printer-35S5941-/product_307083_2-CA_1_20001,35S5941,
210,Lexmark MS810DN Monochrome Laser Single Function Printer (40G0110),$899.98,https://www.staples.ca/en/Lexmark-MS810DN-Monochrome-Laser-Single-Function-Printer-40G0110-/product_164213_2-CA_1_20001,40G0110,
211,HP® LaserJet Enterprise 700 M775dn All-in-One Colour Laser Printer (CC522A#BGJ),"$4,469.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M775dn-All-in-One-Colour-Laser-Printer-CC522A-BGJ-/product_106537_2-CA_1_20001,CC522A#BGJ,
212,Lexmark MS810DTN Monochrome Laser Single Function Printer (40G0410),"$1,349.96",https://www.staples.ca/en/Lexmark-MS810DTN-Monochrome-Laser-Single-Function-Printer-40G0410-/product_164214_2-CA_1_20001,40G0410,
213,HP® PageWide Pro 552dw Inkjet Printer (D3Q17A),$799.99,https://www.staples.ca/en/HP-PageWide-Pro-552dw-Inkjet-Printer-D3Q17A-/product_2072454_2-CA_1_20001,D3Q17A#B1H,
214,Lexmark CS310DN Colour Laser Single Function Printer (28C0050),$449.96,https://www.staples.ca/en/Lexmark-CS310DN-Colour-Laser-Single-Function-Printer-28C0050-/product_164197_2-CA_1_20001,28C0050,
215,HP® LaserJet Enterprise 700 M775f All-in-One Colour Laser Printer (CC523A#BGJ),"$5,649.96",https://www.staples.ca/en/HP-LaserJet-Enterprise-700-M775f-All-in-One-Colour-Laser-Printer-CC523A-BGJ-/product_106536_2-CA_1_20001,CC523A#BGJ,
216,HP PageWide Enterprise Colour 556dn Printer (G1W46A),"$1,159.96",https://www.staples.ca/en/HP-PageWide-Enterprise-Colour-556dn-Printer-G1W46A-/product_2244796_2-CA_1_20001,G1W46A#BGJ,
217,Xerox Phaser 5550/N Monochrome Laser Printer,"$2,999.99",https://www.staples.ca/en/Xerox-Phaser-5550-N-Monochrome-Laser-Printer/product_747818_2-CA_1_20001,5550N,
218,Xerox Phaser 7800/GX Colour Laser Printer,"$6,649.96",https://www.staples.ca/en/Xerox-Phaser-7800-GX-Colour-Laser-Printer/product_164396_2-CA_1_20001,7800GX,
219,Canon PIXMA iP8720 Wireless Inkjet Photo Printer (8746B003),$349.99,https://www.staples.ca/en/Canon-PIXMA-iP8720-Wireless-Inkjet-Photo-Printer-8746B003-/product_2795232_2-CA_1_20001,8746B003,
220,Lexmark MX912dxe Monochrome Laser Multi Function (26Z0102),"$19,199.98",https://www.staples.ca/en/Lexmark-MX912dxe-Monochrome-Laser-Multi-Function-26Z0102-/product_1485254_2-CA_1_20001,26Z0102,
221,Xerox Versalink B400/N Monochrome Laser Printer,$849.99,https://www.staples.ca/en/Xerox-Versalink-B400-N-Monochrome-Laser-Printer/product_2647393_2-CA_1_20001,B400/N,
222,Lexmark CS410DTN Colour Laser Single Function Printer (28D0100),$649.98,https://www.staples.ca/en/Lexmark-CS410DTN-Colour-Laser-Single-Function-Printer-28D0100-/product_164201_2-CA_1_20001,28D0100,
223,Xerox Phaser 7500/DT Colour Laser Printer,"$3,449.99",https://www.staples.ca/en/Xerox-Phaser-7500-DT-Colour-Laser-Printer/product_815751_2-CA_1_20001,7500DT,
