IDValues,Name,Price,link,ModelNumber,Image
236,"HP 24-g192 X6G36AA#ABA 23.8"" All-in-One Computer, 1.6 GHz Intel Pentium QC J3710, 1 TB HDD, 8 GB DDR3, Windows 10 Home",$849.99,https://www.staples.ca/en/HP-24-g192-X6G36AA-ABA-23-8-All-in-One-Computer-1-6-GHz-Intel-Pentium-QC-J3710-1-TB-HDD-8-GB-DDR3-Windows-10-Home/product_2741298_2-CA_1_20001,X6G36AA#ABA,
237,"Dell Refurbished OptiPlex 990 SFF Desktop Computer, 3.4 GHz Intel Core i7, 12 GB DDR3, 2000 GB HDD, Windows 10 Pro",$509.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i7-12-GB-DDR3-2000-GB-HDD-Windows-10-Pro/product_2571758_2-CA_1_20001,DELL 990,
238,"Lenovo ThinkCentre M700 10HY001XUS Tiny Desktop Computer, 3.2 GHz Intel Core i3-6100T, 500 GB HDD, 4 GB DDR4, Windows 10 Pro",$499.92,https://www.staples.ca/en/Lenovo-ThinkCentre-M700-10HY001XUS-Tiny-Desktop-Computer-3-2-GHz-Intel-Core-i3-6100T-500-GB-HDD-4-GB-DDR4-Windows-10-Pro/product_2717412_2-CA_1_20001,10HY001XUS,
239,"MSI VR7RC-015US Aegis 3 Gaming Desktop, 3.0 GHz Core i5-7400, 1 TB HDD + 128 GB SSD, 8 GB DDR4, NVIDIA GeForce GTX 1060, Win10","$1,399.99",https://www.staples.ca/en/MSI-VR7RC-015US-Aegis-3-Gaming-Desktop-3-0-GHz-Core-i5-7400-1-TB-HDD-128-GB-SSD-8-GB-DDR4-NVIDIA-GeForce-GTX-1060-Win10/product_2636290_2-CA_1_20001,3VR7RC-015US,
240,"HP Refurbished HP 6300 Pro SFF Desktop Computer, 3.4 GHz Intel Core i7, 8 GB DDR3, 1000 GB HDD, Windows 10 Pro",$479.99,https://www.staples.ca/en/HP-Refurbished-HP-6300-Pro-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i7-8-GB-DDR3-1000-GB-HDD-Windows-10-Pro/product_2571769_2-CA_1_20001,HP 6300 PRO,
241,"CyberPowerPC Gamer Master GMA350 Gaming Computer, 3.2 GHz AMD Ryzen 5 1400, 1 TB HDD, 8 GB DDR4, AMD Radeon R7 250, Win10",$969.99,https://www.staples.ca/en/CyberPowerPC-Gamer-Master-GMA350-Gaming-Computer-3-2-GHz-AMD-Ryzen-5-1400-1-TB-HDD-8-GB-DDR4-AMD-Radeon-R7-250-Win10/product_2727108_2-CA_1_20001,GMA350,
242,"Dell Refurbished OptiPlex 7010 Tower Desktop Computer, 3.2 GHz Intel Core i5-3470, 256 GB SSD, 8 GB DDR3, Windows 10 Pro",$459.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Tower-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-256-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2720516_2-CA_1_20001,7010,
243,"CyberPowerPC GXI10160INC Gamer Xtreme Gaming PC, 3.8 GHz Core i5-7600K, 2 TB HDD + 120 GB SSD, 8 GB, GeForce GTX 1060, Win10","$1,479.99",https://www.staples.ca/en/CyberPowerPC-GXI10160INC-Gamer-Xtreme-Gaming-PC-3-8-GHz-Core-i5-7600K-2-TB-HDD-120-GB-SSD-8-GB-GeForce-GTX-1060-Win10/product_2636425_2-CA_1_20001,GXI10160INC,
244,"CyberPowerPC GXI10080INC Gamer Xtreme Gaming PC, 3.0 GHz Core i5-7400, 1 TB HDD + 120 GB SSD, 8 GB, GeForce GTX 1050 Ti, Win10","$1,239.92",https://www.staples.ca/en/CyberPowerPC-GXI10080INC-Gamer-Xtreme-Gaming-PC-3-0-GHz-Core-i5-7400-1-TB-HDD-120-GB-SSD-8-GB-GeForce-GTX-1050-Ti-Win10/product_2636415_2-CA_1_20001,GXI10080INC,
245,"MSI Aegis Ti3 VR7RD-021US Gaming Desktop, 4.2 GHz Core i7-7700K, 2 TB HDD + 256 GB SSD, 16 GB, NVIDIA GeForce GTX 1070, Win10","$2,554.99",https://www.staples.ca/en/MSI-Aegis-Ti3-VR7RD-021US-Gaming-Desktop-4-2-GHz-Core-i7-7700K-2-TB-HDD-256-GB-SSD-16-GB-NVIDIA-GeForce-GTX-1070-Win10/product_2716283_2-CA_1_20001,TI3VR7RD-021US,
246,"Dell Refurbished OptiPlex 990 Mini Tower, Core i5 2500, 3.3 GHZ, 8.0 GB, 250GB, DVD/RW, Windows 10 PRO",$349.46,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-990-Mini-Tower-Core-i5-2500-3-3-GHZ-8-0-GB-250GB-DVD-RW-Windows-10-PRO/product_2106178_2-CA_1_20001,OPTIPLEX990MT,
247,"HP Refurbished Elite 8300 SFF Desktop Computer, 3.4 GHz Intel Core i7-3770, 500 GB HDD, 16 DDR3, Windows 10 Pro",$559.99,https://www.staples.ca/en/HP-Refurbished-Elite-8300-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i7-3770-500-GB-HDD-16-DDR3-Windows-10-Pro/product_2768245_2-CA_1_20001,ELITE 8300,
248,"HP Refurbished Pro 6300 Tower Computer + 2 x 24"" LCD Monitors, 3.2 GHz Intel Core i5-3470, 2 TB HDD, 16 GB DDR3, Win10 Pro",$579.99,https://www.staples.ca/en/HP-Refurbished-Pro-6300-Tower-Computer-2-x-24-LCD-Monitors-3-2-GHz-Intel-Core-i5-3470-2-TB-HDD-16-GB-DDR3-Win10-Pro/product_2739674_2-CA_1_20001,HP PRO 6300,
249,"HP Refurbished HP 6300 Pro SFF Desktop Computer, 3.4 GHz Intel Core i7, 12 GB DDR3, 240 GB SSD, Windows 10 Pro",$569.56,https://www.staples.ca/en/HP-Refurbished-HP-6300-Pro-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i7-12-GB-DDR3-240-GB-SSD-Windows-10-Pro/product_2571771_2-CA_1_20001,HP 6300 PRO,
250,"Lenovo M58 SFF Refurbished Desktop, Intel Core 2 Duo E8400 3.0GHz, 8GB RAM, 1TB HDD, Windows 10 Home 64-bit",$189.00,https://www.staples.ca/en/Lenovo-M58-SFF-Refurbished-Desktop-Intel-Core-2-Duo-E8400-3-0GHz-8GB-RAM-1TB-HDD-Windows-10-Home-64-bit/product_2414939_2-CA_1_20001,LENOVO M58,
251,"CyberPowerPC Gamer Ultra GUA4300INC Computer, 3.5 GHz AMD FX-8320, 16 GB, 2 TB HDD, AMD Radeon RX 580, Win10","$1,129.00",https://www.staples.ca/en/CyberPowerPC-Gamer-Ultra-GUA4300INC-Computer-3-5-GHz-AMD-FX-8320-16-GB-2-TB-HDD-AMD-Radeon-RX-580-Win10/product_2520790_2-CA_1_20001,GUA4300INC,
252,"Lenovo Refurbished ThinkCentre M91P Desktop Computer, 3.1 GHz Intel Core i5-2400, 250 GB HDD, 4 GB DDR3, Windows 10 Pro",$279.99,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91P-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-250-GB-HDD-4-GB-DDR3-Windows-10-Pro/product_2706086_2-CA_1_20001,M91P,
253,"HP Elite 8200 SFF Refurbished Desktop, Intel Core i5 2400, 3.1GHz, 4GB RAM, 500GB HDD, DVD, Win 10 Pro",$299.79,https://www.staples.ca/en/HP-Elite-8200-SFF-Refurbished-Desktop-Intel-Core-i5-2400-3-1GHz-4GB-RAM-500GB-HDD-DVD-Win-10-Pro/product_1899077_2-CA_1_20001,211204B,
254,"Dell Refurbished OptiPlex 790 SFF Desktop Computer, 3.1 GHz Intel Core i5, 12 GB DDR3, 128 GB SSD, Windows 10 Pro",$429.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i5-12-GB-DDR3-128-GB-SSD-Windows-10-Pro/product_2571762_2-CA_1_20001,DELL 790,
255,"CyberPowerPC SLC8540INC Gamer Supreme Liquid Cool Gaming PC, 3.6 GHz AMD Ryzen 7 1800X, 2 TB + 240 GB, 32 GB, GTX 1080, Win10","$2,999.92",https://www.staples.ca/en/CyberPowerPC-SLC8540INC-Gamer-Supreme-Liquid-Cool-Gaming-PC-3-6-GHz-AMD-Ryzen-7-1800X-2-TB-240-GB-32-GB-GTX-1080-Win10/product_2675766_2-CA_1_20001,SLC8540INC,
256,"Apple iMac 27"" with Retina 5K Display, Quad Core 3.2GHz Intel core i5, 8GB RAM, 1TB HDD, AMD R9 M390, French","$2,399.00",https://www.staples.ca/en/Apple-iMac-27-with-Retina-5K-Display-Quad-Core-3-2GHz-Intel-core-i5-8GB-RAM-1TB-HDD-AMD-R9-M390-French/product_1944578_2-CA_1_20001,MK472C/A,
257,"HP 6200 Pro, Refurbished, SFF, Core i5 2400, 3.1 GHZ, 16GB DDR3, 500GB HDD, DVD/RW, Win 10 Pro",$499.99,https://www.staples.ca/en/HP-6200-Pro-Refurbished-SFF-Core-i5-2400-3-1-GHZ-16GB-DDR3-500GB-HDD-DVD-RW-Win-10-Pro/product_2109441_2-CA_1_20001,HP6200PROSFF,
258,"CyberPowerPC Gamer Master GMA430 Desktop, 3.5 GHz AMD Ryzen 5 1500X, 3 TB HDD, 8 GB DDR4, AMD Radeon RX 580, Win10","$1,289.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Master-GMA430-Desktop-3-5-GHz-AMD-Ryzen-5-1500X-3-TB-HDD-8-GB-DDR4-AMD-Radeon-RX-580-Win10/product_2732892_2-CA_1_20001,GMA430,
259,"Dell Refurbished OptiPlex 7010 Desktop Computer, 3.2 GHz Intel Core i5-3470, 2 TB HDD, 8 GB RAM, NVIDIA GeForce G210, Win10 Pro",$449.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-2-TB-HDD-8-GB-RAM-NVIDIA-GeForce-G210-Win10-Pro/product_2720518_2-CA_1_20001,7010,
260,"Refurbished Dell Optiplex 390 SFF , Intel Core i3-2100(3.1GHz), 4GB Ram, 500GB HDD, DVDRW, Windows 10 Pro",$279.00,https://www.staples.ca/en/Refurbished-Dell-Optiplex-390-SFF-Intel-Core-i3-2100-3-1GHz-4GB-Ram-500GB-HDD-DVDRW-Windows-10-Pro/product_1894089_2-CA_1_20001,640626593007,
261,"Dell Refurbished OptiPlex 7010 SFF Computer + 2 x 22"" LCD Monitors, 3.2 GHz Intel Core i5-3470, 256 GB SSD, 16 GB RAM, Win10 Pro",$699.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-SFF-Computer-2-x-22-LCD-Monitors-3-2-GHz-Intel-Core-i5-3470-256-GB-SSD-16-GB-RAM-Win10-Pro/product_2739675_2-CA_1_20001,DELL 7010,
262,"HP 6200 Pro Refurbished Desktop, SFF, Core i5 2400, 3.1 GHZ, 8GB DDR3, 500GB HDD, DVD/RW, Win 10 Pro",$329.34,https://www.staples.ca/en/HP-6200-Pro-Refurbished-Desktop-SFF-Core-i5-2400-3-1-GHZ-8GB-DDR3-500GB-HDD-DVD-RW-Win-10-Pro/product_2109440_2-CA_1_20001,HP6200PROSFF,
263,"HP Z420 Refurbished Z420 Tower Desktop Computer, 2.8 GHz Intel Xeon E5-1603, 500 GB HDD, 16 GB DDR3, Windows 10 Pro",$699.99,https://www.staples.ca/en/HP-Z420-Refurbished-Z420-Tower-Desktop-Computer-2-8-GHz-Intel-Xeon-E5-1603-500-GB-HDD-16-GB-DDR3-Windows-10-Pro/product_2605912_2-CA_1_20001,Z420,
264,"IBM/Lenovo Tower Model # M81 Intel Core I3-2100 (3.1Ghz), 4GB Ram, 500GB HDD, DVD-RW, Windows 10 Pro, Refurbished",$259.00,https://www.staples.ca/en/IBM-Lenovo-Tower-Model-M81-Intel-Core-I3-2100-3-1Ghz-4GB-Ram-500GB-HDD-DVD-RW-Windows-10-Pro-Refurbished/product_1699838_2-CA_1_20001,M81,
265,"HP ProOne 600 G2 21.5"" All-in-One PC, 3.70 GHz Intel i3-6100, 4 GB DDR4 SDRAM, 500 GB, English, (T4M21UT#ABA)","$1,202.50",https://www.staples.ca/en/HP-ProOne-600-G2-21-5-All-in-One-PC-3-70-GHz-Intel-i3-6100-4-GB-DDR4-SDRAM-500-GB-English-T4M21UT-ABA-/product_2216433_2-CA_1_20001,T4M21UT ABA,
266,"Lenovo Refurbished ThinkCentre M91P SFF Desktop Computer, 3.1 GHz Intel Core i3-2100, 250 GB HDD, 12 GB DDR3, Windows 10 Pro",$279.92,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91P-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i3-2100-250-GB-HDD-12-GB-DDR3-Windows-10-Pro/product_2708483_2-CA_1_20001,5049A72,
267,"Apple iMac MMQA2C/A 21.5"", 2.3 GHz, 1 TB Storage, 8 GB DDR4, French","$1,399.00",https://www.staples.ca/en/Apple-iMac-MMQA2C-A-21-5-2-3-GHz-1-TB-Storage-8-GB-DDR4-French/product_2727435_2-CA_1_20001,none,
268,"Dell Refurbished OptiPlex 780 MT Desktop, Intel Core 2 Duo E7500, 2.93GHz, 4GB RAM, 250GB HDD, DVD/RW, Win 10 Pro",$199.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-780-MT-Desktop-Intel-Core-2-Duo-E7500-2-93GHz-4GB-RAM-250GB-HDD-DVD-RW-Win-10-Pro/product_1899083_2-CA_1_20001,197372,
269,"CyberPowerPC Gamer Master GMA3200INC Desktop PC, 3.2 GHz AMD Ryzen 5 1400, 2 TB HDD, 16 GB DDR4, AMD Radeon RX 580, Win10","$1,339.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Master-GMA3200INC-Desktop-PC-3-2-GHz-AMD-Ryzen-5-1400-2-TB-HDD-16-GB-DDR4-AMD-Radeon-RX-580-Win10/product_2727372_2-CA_1_20001,GMA3200INC,
270,"iBUYPOWER CA670K Gaming Desktop Computer, 4.0 GHz Intel Core i7-6700K, 1 TB HDD + 120 GB SSD, 16 GB DDR4, AMD RX480, Win10","$1,399.99",https://www.staples.ca/en/iBUYPOWER-CA670K-Gaming-Desktop-Computer-4-0-GHz-Intel-Core-i7-6700K-1-TB-HDD-120-GB-SSD-16-GB-DDR4-AMD-RX480-Win10/product_2729882_2-CA_1_20001,CA670K,
271,"CyberPowerPC Gamer Master GMA370 Gaming Computer, 3.2 GHz Ryzen 5 1400, 1 TB HDD + 120 GB SSD, 16 GB, GeForce GTX 1050 , Win10","$1,259.99",https://www.staples.ca/en/CyberPowerPC-Gamer-Master-GMA370-Gaming-Computer-3-2-GHz-Ryzen-5-1400-1-TB-HDD-120-GB-SSD-16-GB-GeForce-GTX-1050-Win10/product_2727109_2-CA_1_20001,GMA370,
272,"Lenovo (M81 SFF) Refurbished Desktop, Intel Core i3-2100(3.1GHz), 4GB RAM, 500GB HDD, DVD-RW, Windows 10 Pro",$249.00,https://www.staples.ca/en/Lenovo-M81-SFF-Refurbished-Desktop-Intel-Core-i3-2100-3-1GHz-4GB-RAM-500GB-HDD-DVD-RW-Windows-10-Pro/product_1894079_2-CA_1_20001,640626594141,
273,"Dell Optiplex (990) Refurbished Desktop, Intel Core i5 2400 (3.1Ghz), 12GB RAM, 2TB HDD, Windows 10 Pro",$429.73,https://www.staples.ca/en/Dell-Optiplex-990-Refurbished-Desktop-Intel-Core-i5-2400-3-1Ghz-12GB-RAM-2TB-HDD-Windows-10-Pro/product_2213016_2-CA_1_20001,DELL 990 TOWER,
274,"Lenovo Refurbished ThinkCentre M91 Desktop Computer & 22"" LCD Monitor, 3.1 GHz Intel Core i3-2100, 1 TB HDD, 8 GB RAM, Win10 Pro",$369.92,https://www.staples.ca/en/Lenovo-Refurbished-ThinkCentre-M91-Desktop-Computer-22-LCD-Monitor-3-1-GHz-Intel-Core-i3-2100-1-TB-HDD-8-GB-RAM-Win10-Pro/product_2675769_2-CA_1_20001,LENOVO M91,
275,"Lenovo M91 Refurbished Desktop Computer, 3.4 GHz Intel Core i7-2600, 2 TB HDD, 16 GB DDR3, Windows 10 Professional",$529.99,https://www.staples.ca/en/Lenovo-M91-Refurbished-Desktop-Computer-3-4-GHz-Intel-Core-i7-2600-2-TB-HDD-16-GB-DDR3-Windows-10-Professional/product_2596775_2-CA_1_20001,LENOVO M91,
276,"Lenovo ThinkCentre M71e Refurbished SFF Desktop, Intel Core i3 2120, 3.3 GHZ, 4GB DDR3 RAM, 250GB HDD, Windows 10 Pro, (5033A3U)",$239.00,https://www.staples.ca/en/Lenovo-ThinkCentre-M71e-Refurbished-SFF-Desktop-Intel-Core-i3-2120-3-3-GHZ-4GB-DDR3-RAM-250GB-HDD-Windows-10-Pro-5033A3U-/product_2363967_2-CA_1_20001,5033A3U,
277,"Refurbished Dell Optiplex Tower Model # 780 Intel Core 2 Duo E8400 (3.0GHz), 4GB Ram, 250GB Hard Drive",$230.43,https://www.staples.ca/en/Refurbished-Dell-Optiplex-Tower-Model-780-Intel-Core-2-Duo-E8400-3-0GHz-4GB-Ram-250GB-Hard-Drive/product_2093887_2-CA_1_20001,OPTIPLEX 780,
278,"ZOTAC ZBOX CI325U Barebones Desktop Computer, 1.6 GHz Intel Celeron N3160",$219.92,https://www.staples.ca/en/ZOTAC-ZBOX-CI325U-Barebones-Desktop-Computer-1-6-GHz-Intel-Celeron-N3160/product_2708125_2-CA_1_20001,CI325U,
279,"CyberPowerPC SLC8460INC Gamer Supreme Liquid Cool Gaming PC, 4.2 GHz Core i7, 3 TB + 480 GB, 32 GB, AMD Radeon RX 580, Win10","$2,219.99",https://www.staples.ca/en/CyberPowerPC-SLC8460INC-Gamer-Supreme-Liquid-Cool-Gaming-PC-4-2-GHz-Core-i7-3-TB-480-GB-32-GB-AMD-Radeon-RX-580-Win10/product_2636432_2-CA_1_20001,SLC8460INC,
280,"Dell Refurbished OptiPlex 7010 Slim Desktop Computer, 3.2 GHz Intel Core i5-3470, 512 GB SSD, 8 GB DDR3, Windows 10 Pro",$549.99,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-7010-Slim-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-512-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2720515_2-CA_1_20001,7010,
281,"HP 6005 Pro Refurbished SFF Desktop, 3GHz AMD Phenom II X2, 4GB RAM, 250GB HDD, DVD/RW, WIFI, Win 10 Pro, English",$168.78,https://www.staples.ca/en/HP-6005-Pro-Refurbished-SFF-Desktop-3GHz-AMD-Phenom-II-X2-4GB-RAM-250GB-HDD-DVD-RW-WIFI-Win-10-Pro-English/product_1641106_2-CA_1_20001,HP6005PROSFF,
282,"HP V8Q10AA#ABL Pavilion 510-P079 Desktop, Intel Core i5-6400T 2.8GHz, 8GB RAM, 1TB SATA, Windows 10 Home 64",$809.99,https://www.staples.ca/en/HP-V8Q10AA-ABL-Pavilion-510-P079-Desktop-Intel-Core-i5-6400T-2-8GHz-8GB-RAM-1TB-SATA-Windows-10-Home-64/product_2425319_2-CA_1_20001,V8Q10AA#ABL,
283,"HP OMEN 880-020 Z5M88AA#ABA Gaming Desktop, 3.2 GHz AMD Ryzen 5 1400, 1 TB HDD, 8 GB DDR5, AMD RX 580, Win10","$1,399.99",https://www.staples.ca/en/HP-OMEN-880-020-Z5M88AA-ABA-Gaming-Desktop-3-2-GHz-AMD-Ryzen-5-1400-1-TB-HDD-8-GB-DDR5-AMD-RX-580-Win10/product_24076427_2-CA_1_20001,Z5M88AA#ABA,
284,"HP Refurbished SFF Desktop (DC5850), AMD Athlon 64 3800+ X2 Dual Core, 2.0GHz, 4GB RAM, 1TB HDD, DVD, Windows 10 Pro, English",$182.58,https://www.staples.ca/en/HP-Refurbished-SFF-Desktop-DC5850-AMD-Athlon-64-3800-X2-Dual-Core-2-0GHz-4GB-RAM-1TB-HDD-DVD-Windows-10-Pro-English/product_1668253_2-CA_1_20001,HP DC5850,
285,"HP Refurbished Elite 8300 USFF Desktop Computer, 3.2 GHz Intel Core i5-3470, 256 GB SSD, 8 GB DDR3, Windows 10 Pro",$449.00,https://www.staples.ca/en/HP-Refurbished-Elite-8300-USFF-Desktop-Computer-3-2-GHz-Intel-Core-i5-3470-256-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2626188_2-CA_1_20001,HP ELITE 8300,
286,"MSI Cubi 2 CUBI2-006BUS Barebones Desktop Computer, 2.5 GHz Intel Core i5-7200U",$504.99,https://www.staples.ca/en/MSI-Cubi-2-CUBI2-006BUS-Barebones-Desktop-Computer-2-5-GHz-Intel-Core-i5-7200U/product_2572088_2-CA_1_20001,CUBI2-006BUS,
287,"CyberPowerPC GMA4400INC Gamer Master Computer, 3.6 GHz AMD Ryzen 5 1600X, 2 TB HDD, 8 GB DDR4, AMD Radeon R7 250, Win10","$1,149.92",https://www.staples.ca/en/CyberPowerPC-GMA4400INC-Gamer-Master-Computer-3-6-GHz-AMD-Ryzen-5-1600X-2-TB-HDD-8-GB-DDR4-AMD-Radeon-R7-250-Win10/product_2708745_2-CA_1_20001,GMA4400INC,
288,"HP OMEN X 900-019 X6F77AA#ABL Gaming Desktop, 4.0 GHz Intel Core i7-6700K, 2 TB HDD, 16 GB DDR5, NVIDIA GeForce GTX 1070, Win10","$2,999.99",https://www.staples.ca/en/HP-OMEN-X-900-019-X6F77AA-ABL-Gaming-Desktop-4-0-GHz-Intel-Core-i7-6700K-2-TB-HDD-16-GB-DDR5-NVIDIA-GeForce-GTX-1070-Win10/product_2739652_2-CA_1_20001,X6F77AA#ABL,
289,"CyberPowerPC SLC9840 Gamer Supreme Liquid Cool Desktop, Intel i7-6800K 3.4GHz, 2TB HDD + 240GB SSD, 32GB, GTX 1060 6GB, Win10","$2,199.99",https://www.staples.ca/en/CyberPowerPC-SLC9840-Gamer-Supreme-Liquid-Cool-Desktop-Intel-i7-6800K-3-4GHz-2TB-HDD-240GB-SSD-32GB-GTX-1060-6GB-Win10/product_2419592_2-CA_1_20001,SLC9840,
290,"Apple iMac MNEA2LL/A 27"" Retina 5K All-in-One Computer, 3.5 GHz, 1 TB Fusion, 8 GB DDR4, English","$2,649.00",https://www.staples.ca/en/Apple-iMac-MNEA2LL-A-27-Retina-5K-All-in-One-Computer-3-5-GHz-1-TB-Fusion-8-GB-DDR4-English/product_2727810_2-CA_1_20001,MNEA2LL/A,
291,"HP Refurbished EliteDesk 800 G1 SFF Computer + 2 x 24"" Monitors, 3.2 GHz Intel Core i5-4570, 256 GB SSD, 16 GB RAM, Win10 Pro",$699.99,https://www.staples.ca/en/HP-Refurbished-EliteDesk-800-G1-SFF-Computer-2-x-24-Monitors-3-2-GHz-Intel-Core-i5-4570-256-GB-SSD-16-GB-RAM-Win10-Pro/product_2739668_2-CA_1_20001,ELITEDESK 800G1,
292,"Dell Refurbished Optiplex 7010, MT, Core i5 3470, 3.2 GHZ, 4.0 GB, 250GB, DVD/RW, Windows 10 Pro",$299.43,https://www.staples.ca/en/Dell-Refurbished-Optiplex-7010-MT-Core-i5-3470-3-2-GHZ-4-0-GB-250GB-DVD-RW-Windows-10-Pro/product_1134911_2-CA_1_20001,OPTIPLEX7010MT,
293,"Dell Refurbished OptiPlex 790 SFF Desktop Computer, 3.4 GHz Intel Core i7, 12 GB DDR3, 2000 GB HDD, Windows 10 Pro",$499.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-SFF-Desktop-Computer-3-4-GHz-Intel-Core-i7-12-GB-DDR3-2000-GB-HDD-Windows-10-Pro/product_2571763_2-CA_1_20001,DELL 790,
294,"HP Refurbished Pro 6300 SFF Desktop Computer, 3.3 GHz Intel Core i3-3220, 2 TB HDD, 8 GB DDR3, Windows 10 Home",$299.99,https://www.staples.ca/en/HP-Refurbished-Pro-6300-SFF-Desktop-Computer-3-3-GHz-Intel-Core-i3-3220-2-TB-HDD-8-GB-DDR3-Windows-10-Home/product_2720510_2-CA_1_20001,6300,
295,"HP Refurbished OptiPlex 790 SFF Desktop Computer, 3.1 GHz Intel Core i7-2600, 512 GB SSD, 8 GB DDR3, Windows 10 Pro",$699.92,https://www.staples.ca/en/HP-Refurbished-OptiPlex-790-SFF-Desktop-Computer-3-1-GHz-Intel-Core-i7-2600-512-GB-SSD-8-GB-DDR3-Windows-10-Pro/product_2708452_2-CA_1_20001,DELL 790,
296,"iBUYPOWER Element CA5204EI Gaming PC, 4.2 GHz Core i7-7700K, 3 TB HDD + 240 GB SSD, 16 GB, NVIDIA GeForce GTX 1080 Ti, Win10","$2,759.99",https://www.staples.ca/en/iBUYPOWER-Element-CA5204EI-Gaming-PC-4-2-GHz-Core-i7-7700K-3-TB-HDD-240-GB-SSD-16-GB-NVIDIA-GeForce-GTX-1080-Ti-Win10/product_2727113_2-CA_1_20001,CA5204EI,
297,"Dell Refurbished OptiPlex 790 Compact Desktop Computer, 3.1 GHz Intel Core i5-2400, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$309.00,https://www.staples.ca/en/Dell-Refurbished-OptiPlex-790-Compact-Desktop-Computer-3-1-GHz-Intel-Core-i5-2400-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2719620_2-CA_1_20001,DELL 790,
298,"Dell Optiplex (7010) Refurbished Desktop, 3.3Ghz Intel Core i3-3220, 4GB RAM, 250GB HDD, Windows 10, (OPTIPLEX7010SFF)",$299.46,https://www.staples.ca/en/Dell-Optiplex-7010-Refurbished-Desktop-3-3Ghz-Intel-Core-i3-3220-4GB-RAM-250GB-HDD-Windows-10-OPTIPLEX7010SFF-/product_2300632_2-CA_1_20001,OPTIPLEX7010SFF,
299,"HP Refurbished Elite 8000 Compact Desktop Computer, 3.0 GHz Intel Core 2 Duo E8400, 500 GB HDD, 8 GB DDR3, Windows 10 Pro",$229.00,https://www.staples.ca/en/HP-Refurbished-Elite-8000-Compact-Desktop-Computer-3-0-GHz-Intel-Core-2-Duo-E8400-500-GB-HDD-8-GB-DDR3-Windows-10-Pro/product_2727086_2-CA_1_20001,ELITE 8000 USFF,
300,"HP 6000 Pro Refurbished SFF Desktop, 3GHz Intel Core2 Duo E8400, 4GB RAM, 160GB, DVD/RW, WI-FI, Windows 10, English",$209.58,https://www.staples.ca/en/HP-6000-Pro-Refurbished-SFF-Desktop-3GHz-Intel-Core2-Duo-E8400-4GB-RAM-160GB-DVD-RW-WI-FI-Windows-10-English/product_1641102_2-CA_1_20001,HP6000PRO,
301,"HP OMEN 880-010 Z5M87AA#ABA Gaming Desktop, 3.2 GHz AMD Ryzen 5 1400, 1 TB HDD, 8 GB DDR5, NVIDIA GeForce GTX 1060, Win10","$1,299.99",https://www.staples.ca/en/HP-OMEN-880-010-Z5M87AA-ABA-Gaming-Desktop-3-2-GHz-AMD-Ryzen-5-1400-1-TB-HDD-8-GB-DDR5-NVIDIA-GeForce-GTX-1060-Win10/product_24076426_2-CA_1_20001,Z5M87AA#ABA,
302,"Dell Optiplex 790 Refurbished Desktop, Intel Core i5 2400 3.1Ghz, 4GB RAM, 250GB HDD, Windows 10",$289.72,https://www.staples.ca/en/Dell-Optiplex-790-Refurbished-Desktop-Intel-Core-i5-2400-3-1Ghz-4GB-RAM-250GB-HDD-Windows-10/product_2419595_2-CA_1_20001,OPTIPLEX 790,
303,"Dell Optiplex 790 Refurbished Desktop, Intel Core i5 2400 3.1Ghz, 8GB RAM, 250GB HDD, Windows 10",$339.26,https://www.staples.ca/en/Dell-Optiplex-790-Refurbished-Desktop-Intel-Core-i5-2400-3-1Ghz-8GB-RAM-250GB-HDD-Windows-10/product_2419632_2-CA_1_20001,OPTIPLEX 790,
