ID,Name,ModelNumber,Price,Link,Images
146,"LG OLED65B6P 65"" 2160p OLED TV - 16:9 - 4K UHDTV - NTSC - 3840 x 2160 - Dolby Digital, DTS, Surround - 4 x HDMI - USB - Ethernet - Wireless LAN - PC Streaming - Internet Access - Media Player",none,"4,199.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32596,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_20161210467162321.jpg?ex=2
147,Samsung 8-Series UN55KS8500 55-inch Class 4K SUHD Smart Curved LED TV - 3840 x 2160 - 240 MR - Black,none,"2,099.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8994Z16188,https://images10.newegg.com/ProductImageCompressAll300/A22F_1_201609222053005671.jpg?ex=2
148,Samsung 6-Series UN55KU6290 55-inch 4K Ultra HD Smart LED TV - 3840 x 2160 - 120 MR - Black,none,"1,100.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8995264816,https://images10.newegg.com/ProductImageCompressAll300/A22F_1_201610151916465118.jpg?ex=2
149,LG 49UH6100.A 49-inch 4K Ultra HD LED Smart TV - 3840 x 2160 - TruMotion 120 Hz - webOS 3.0 - Wi-Fi - HDMI,49UH6100.A,799.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32776,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201611121876737557.jpg?ex=2
150,Samsung UN50J6200 50-in. 1080p Smart LED TV,none,899.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993214152,https://images10.newegg.com/ProductImageCompressAll300/A899_130807686666002483PjulcgvNvk.jpg?ex=2
151,"LG LH5700 43LH5700 43"" 1080p LED-LCD TV - 16:9 - 1920 x 1080 - Virtual Surround Plus - 20 W RMS - LED - Smart TV - 2 x HDMI - USB - Ethernet - Wireless LAN - PC Streaming - Internet Access",43LH5700,499.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785CS7419,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201610211648585264.jpg?ex=2
152,"LG LH5750 55LH5750 55"" 1080p LED-LCD TV - 16:9 - HDTV 1080p - Black - ATSC - 1920 x 1080 - Virtual Surround Plus - 20 W RMS - Direct LED - Smart TV - 2 x HDMI - USB - Ethernet - Wireless LAN - PC ...",55LH5750,799.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32658,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_20161015297674473.jpg?ex=2
153,"LG 43"" 4K 120Hz LED-LCD HDTV",43UH6100,649.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6526,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201610211176149286.jpg?ex=2
154,Samsung UN60J6200 60-in. 1080p Smart LED TV,none,"1,230.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIA8993208684,https://images10.newegg.com/ProductImageCompressAll300/A899_130807592222289056vgwHdbI6i3.jpg?ex=2
155,"L.G  65EG9600 65"" Smart Curved 4K OLED 3D TV w/webOS 2.0",none,"3,499.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785F32655,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A299_1_20160211639080855.jpg?ex=2
156,LG Electronics 55UH7650 55-Inch 4K Ultra HD LED Smart TV Grade A,55UH7650,"1,650.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6523,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD78_1_201703171213820544.jpg?ex=2
157,LG UH5500 65UH5500 65-inch 4k Ultra HD LED Smart TV - 3840 x 2160 - TruMotion 120 Hz - webOS 3.0 - Magic Remote - Wi-Fi - HDMI,none,"1,399.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6515,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A22F_1_201610151574872097.jpg?ex=2
158,"LG 55"" 1080p LED-LCD HDTV -",55EA8800,"1,750.00",https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6524,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/89-007-170-01.jpg?ex=2
159,"49"" UF6800 4K UHD Smart LED TV with webOS",none,799.00,https://www.newegg.ca/Product/Product.aspx?Item=9SIAD785HN6520,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AD78_1313830509505807575t12FmjUGa.jpg?ex=2
